"","endTime","artistName","trackName","msPlayed"
"10619","2023-03-21 15:34","Mr. Tape","La Luna",291164
"10620","2023-03-21 15:36","Kupla","Alone in the World",113904
"10621","2023-03-21 15:38","Juliàn","Fresh Air",148840
"10622","2023-03-21 15:41","softy","Daisies",163244
"10623","2023-03-21 15:44","Hosini","8 Hours, Still No Rain - Mixed",152806
"10624","2023-03-21 15:46","Harlan Silverman","Annica",146008
"10625","2023-03-21 15:47","SamuW","Blur",89192
"10626","2023-03-21 15:49","Slowheal","Coral Reef",125970
"10627","2023-03-21 15:51","WYS","Take Me Back",133968
"10628","2023-03-21 15:54","Ólafur Arnalds","We Contain Multitudes - from home",182638
"10629","2023-03-21 15:57","Jorge Milliano","Loungerie",183663
"10630","2023-03-21 16:00","Sleepy Fish","i wish it would never stop snowing",169788
"10631","2023-03-21 16:06","Hans Zimmer","S.T.A.Y.",326072
"10632","2023-03-21 16:06","Dexter Mars","Last Night",21341
"10633","2023-03-21 16:10","Car Seat Headrest","Martin",13755
"10634","2023-03-21 16:10","The Marías","Clueless",227234
"10635","2023-03-21 16:18","Fleetwood Mac","Have You Ever Loved a Woman (Live) [Remastered]",470936
"10636","2023-03-21 16:22","Arlo Parks","Too Good",221000
"10637","2023-03-21 16:25","Arlo Parks","Eugene",223413
"10638","2023-03-21 16:29","Vulfpeck","1612",199639
"10639","2023-03-21 16:32","City and Colour","Lover Come Back",234698
"10640","2023-03-21 16:36","Etta James","A Sunday Kind Of Love",196133
"10641","2023-03-21 16:40","Otis Redding","Cigarettes and Coffee",240800
"10642","2023-03-21 16:43","Unknown Mortal Orchestra","Hunnybee",216968
"10643","2023-03-21 16:44","James Bay","Hold Back The River",6490
"10644","2023-03-21 16:48","Charles Mingus","II B.S. - Edit",288666
"10645","2023-03-21 16:51","Tyler Childers","Charleston Girl (Live)",179720
"10646","2023-03-21 16:55","Del Water Gap","Ode to a Conversation Stuck in Your Throat",199232
"10647","2023-03-21 17:41","Tamino","Indigo Night",53270
"10648","2023-03-21 17:41","Etta James","A Sunday Kind Of Love",5040
"10649","2023-03-21 17:44","Del Water Gap","Ode to a Conversation Stuck in Your Throat",14080
"10650","2023-03-21 17:44","Tyler Childers","Charleston Girl (Live)",179720
"10651","2023-03-21 17:46","Dijon","Many Times",126905
"10652","2023-03-21 17:50","LAUREL","Scream Drive Faster",240666
"10653","2023-03-21 17:53","Elise Trouw","Man Invisible",142000
"10654","2023-03-21 17:56","Everything Everything","Pizza Boy",212866
"10655","2023-03-21 17:58","Bodysync","Polite Guy",115004
"10656","2023-03-21 18:02","TOBi","Before We Panic",209672
"10657","2023-03-21 18:05","Tom Woods","Miles",184996
"10658","2023-03-21 18:09","Tree Theater","Cashmere",226760
"10659","2023-03-21 18:11","diveliner","Children of God",120226
"10660","2023-03-21 18:12","Bobbing","Ah Uh Oh",91757
"10661","2023-03-21 18:14","ichikoro","James? - Sped Up",126533
"10662","2023-03-21 18:16","Dev Lemons","Ghosted My Dentist",124720
"10663","2023-03-21 21:16","Yuni Wa","The Other Side Of Existence",81269
"10664","2023-03-22 16:24","Tyler Childers","Charleston Girl (Live)",179720
"10665","2023-03-22 16:28","Just A Gent","Island Fever",231600
"10666","2023-03-22 16:32","NF","HOPE",264473
"10667","2023-03-22 16:34","BROCKHAMPTON","NO HALO",102136
"10668","2023-03-22 16:35","BROCKHAMPTON","COUNT ON ME",2570
"10669","2023-03-22 16:37","Portugal. The Man","Dummy",145093
"10670","2023-03-22 16:40","BROCKHAMPTON","GOLD",176206
"10671","2023-03-22 16:41","JAWNY","intro",41113
"10672","2023-03-22 16:43","JAWNY","strawberry chainsaw",155997
"10673","2023-03-22 16:46","JAWNY","lalala",167841
"10674","2023-03-22 16:50","JAWNY","wide eyed",214068
"10675","2023-03-22 16:53","JAWNY","adios",203502
"10676","2023-03-22 16:55","JAWNY","take it back (feat. Beck)",145718
"10677","2023-03-22 16:58","JAWNY","death is a dj",168345
"10678","2023-03-22 17:01","JAWNY","giving up on you",183611
"10679","2023-03-22 17:04","JAWNY","true",191711
"10680","2023-03-22 17:08","JAWNY","everything",188809
"10681","2023-03-22 17:11","JAWNY","fall in love",229264
"10682","2023-03-22 17:14","JAWNY","i look better when i'm in love",162388
"10683","2023-03-22 17:22","JAWNY","selfish hate",467123
"10684","2023-03-22 17:25","Magic City Hippies","Therapy",165000
"10685","2023-03-22 17:27","Ashes To Amber","Sadie, KT-22",145333
"10686","2023-03-22 17:29","Pity Party (Girls Club)","I hope that you think of me",128000
"10687","2023-03-22 17:32","Vansire","Nosebleed Seats",161773
"10688","2023-03-22 17:35","Ralph Castelli","Bends",155984
"10689","2023-03-22 17:38","Yot Club","down bad",191640
"10690","2023-03-22 17:40","Frankie Cosmos","Abigail",113936
"10691","2023-03-22 17:41","spill tab","Grade A (feat. JAWNY)",106819
"10692","2023-03-22 17:45","Hotel Ugly","I Think I Left the Stove On",202490
"10693","2023-03-22 17:47","Barrie","Races",133493
"10694","2023-03-22 17:50","PawPaw Rod","Lovetap",201832
"10695","2023-03-22 17:53","Still Woozy","Get By",146813
"10696","2023-03-22 17:55","Vansire","Night Vision",117733
"10697","2023-03-22 17:57","Ashes To Amber","ALRIGHT",113475
"10698","2023-03-22 18:00","Half Moon Run","You Can Let Go",186402
"10699","2023-03-22 18:02","Mustard Service","The Dominoes",132048
"10700","2023-03-22 18:05","Summer Salt","One Last Time - Yot Club Remix",184605
"10701","2023-03-22 18:08","Djo","End of Beginning",159245
"10702","2023-03-22 18:12","Goth Babe","Driving South",235000
"10703","2023-03-22 18:15","Still Woozy","Pool",223000
"10704","2023-03-22 18:18","Tim Atlas","Courtside",146483
"10705","2023-03-22 18:20","Ralph Castelli","Moonlight",134500
"10706","2023-03-22 18:22","Danny Dwyer","Asthma - Billy Lemos Remix",123979
"10707","2023-03-22 18:24","kurffew","lazy (haste)",125090
"10708","2023-03-22 18:27","Wabie","85 Down PCH",136000
"10709","2023-03-22 18:31","The Backseat Lovers","Pool House",269411
"10710","2023-03-22 18:33","Tommy Newport","Yellow Lines",126000
"10711","2023-03-22 18:36","Dayglow","Balcony",151266
"10712","2023-03-22 18:39","BENEE","Green Honda",166981
"10713","2023-03-22 18:41","almost monday","cough drops",163990
"10714","2023-03-22 18:44","Pity Party (Girls Club)","e m p t y s p a c e s",135149
"10715","2023-03-22 18:45","Sarah and the Sundays","High Tide - Demo",89772
"10716","2023-03-22 18:47","RICEWINE","Summer Spent",135798
"10717","2023-03-22 18:50","Royel Otis","Oysters In My Pocket",162338
"10718","2023-03-22 18:53","Vansire","A Long Drive Back",189186
"10719","2023-03-22 18:55","Strawberry Milk Cult","iron lung (interlude)",92068
"10720","2023-03-22 18:57","Oliver Malcolm","Martian Man",124564
"10721","2023-03-22 18:59","Sarah and the Sundays","Miss Mary",130826
"10722","2023-03-22 19:02","remy","ur the devil and i’ve seen the truth (feat. Verzache)",158173
"10723","2023-03-22 19:05","Absofacto","Vibe Til I Die",196284
"10724","2023-03-22 19:08","Ralph Castelli","Plans",164885
"10725","2023-03-22 19:12","The Backseat Lovers","Maple Syrup",243529
"10726","2023-03-22 19:14","Lunar Vacation","Cutting Corners",124040
"10727","2023-03-22 19:16","Yot Club","feel good",144642
"10728","2023-03-22 19:19","almost monday","only wanna dance",144391
"10729","2023-03-22 19:21","young friend","ENDLESS",165217
"10730","2023-03-22 19:23","Djo","Slither",110820
"10731","2023-03-22 19:25","Breakup Shoes","How It Goes",122300
"10732","2023-03-22 19:27","binki","Hotel Window",123454
"10733","2023-03-22 19:30","half•alive","Beige",172943
"10734","2023-03-22 19:33","Ralph Castelli","Pretend",192499
"10735","2023-03-22 19:36","WHALES•TALK","Ottawa Rockstar",136334
"10736","2023-03-22 19:38","Anarbor","Letter in a Suitcase",150532
"10737","2023-03-22 19:42","flipturn","Sad Disco",227213
"10738","2023-03-22 19:45","Wallows","Remember When",155146
"10739","2023-03-22 19:47","Portugal. The Man","Dummy",145093
"10740","2023-03-22 19:50","Ginger Root","Nisemono",181565
"10741","2023-03-22 19:53","Vundabar","Alien Blues (Acoustic)",193507
"10742","2023-03-22 19:56","Current Joys","Cooking",171315
"10743","2023-03-22 20:00","flipturn","Whales",209667
"10744","2023-03-22 20:03","young friend","PINCH ME",179363
"10745","2023-03-22 20:06","Sure Sure","Lonely One",167066
"10746","2023-03-22 20:08","Tame Impala","Wings Of Time - From the Motion Picture Dungeons & Dragons: Honor Among Thieves",168786
"10747","2023-03-22 20:12","Yot Club","down bad - fanclubwallet & Preloved Remix",189946
"10748","2023-03-22 20:15","WHALES•TALK","SWAYZEE",180124
"10749","2023-03-22 20:16","spill tab","Sunburn",113466
"10750","2023-03-22 20:21","STRFKR","Running Around - Skeletron Mix",301235
"10751","2023-03-22 20:24","Sure Sure","This Time",133912
"10752","2023-03-22 20:26","Rebounder","Japanese Posters",156000
"10753","2023-03-22 20:29","Djo","Change",177641
"10754","2023-03-22 20:32","The Happy Fits","Around and Around",154106
"10755","2023-03-22 20:35","Tommy Newport","Nicotine",168421
"10756","2023-03-22 20:38","Sawyer Fredericks","This Fire",226600
"10757","2023-03-22 20:42","Sawyer Fredericks","Take It All",220973
"10758","2023-03-22 20:45","Ralph Castelli","Four Below",168573
"10759","2023-03-22 20:47","Vansire","From the Subway Train - Extended Version",141187
"10760","2023-03-22 20:48","quinnie","get what u get",66986
"10761","2023-03-22 20:52","easy life","ANTIFREEZE",209310
"10762","2023-03-22 20:56","Djo","On and On",243397
"10763","2023-03-22 20:59","Tommy Newport","Slow Amnesia",206000
"10764","2023-03-22 21:01","Cottonwood Firing Squad","new drugs",108413
"10765","2023-03-22 21:05","Martin Luke Brown","love is a black hole !",209971
"10766","2023-03-22 21:08","Summer Salt","Campanita",193373
"10767","2023-03-22 21:10","Circa Waves","Do You Wanna Talk",146392
"10768","2023-03-22 21:14","Peach Pit","Shampoo Bottles",224266
"10769","2023-03-22 21:17","COIN","Cutie",184315
"10770","2023-03-22 21:20","Tommy Newport","Jackpot",162037
"10771","2023-03-22 21:23","d4vd","WORTHLESS",163049
"10772","2023-03-22 21:25","Grady","Just Go to Bed",119466
"10773","2023-03-22 21:27","Will Paquin","In Two",143162
"10774","2023-03-22 21:30","flipturn","Goddamn",192693
"10775","2023-03-22 21:33","See You Next Year","Mean Girl",152843
"10776","2023-03-22 21:36","Mono Moon","One Liner",202120
"10777","2023-03-22 21:39","spill tab","CRÈME BRÛLÉE!",135529
"10778","2023-03-22 21:42","Kid Bloom","Control",186906
"10779","2023-03-22 21:44","Surf Curse","Arrow",125546
"10780","2023-03-22 21:47","Aidan Bissett","Tripping Over Air",182382
"10781","2023-03-22 21:49","maxime.","‎mint ‎condition (‎good ‎as ‎new)",137142
"10782","2023-03-22 21:53","Declan McKenna","Brazil",252306
"10783","2023-03-22 21:56","Djo","Figure You Out",184314
"10784","2023-03-22 21:57","Matilda Mann","Borderline Insane",61506
"10785","2023-03-22 22:01","Sawyer Fredericks","This Fire",226600
"10786","2023-03-22 22:05","Sawyer Fredericks","This Fire",226600
"10787","2023-03-22 22:06","Sawyer Fredericks","Have You Ever Seen The Rain - The Voice Performance",8452
"10788","2023-03-22 22:06","Sawyer Fredericks","Take It All",32815
"10789","2023-03-22 22:06","Sawyer Fredericks","Take It All",1114
"10790","2023-03-22 22:09","JAWNY","wide eyed",214068
"10791","2023-03-22 22:15","NF","HOPE",264473
"10792","2023-03-22 22:18","Leslie Odom Jr.","Wait for It",193749
"10793","2023-03-22 22:23","NF","The Search",248053
"10794","2023-03-22 22:24","NF","MOTTO",74511
"10795","2023-03-22 22:29","NF","HOPE",264473
"10796","2023-03-22 22:30","Leslie Odom Jr.","Non-Stop",37373
"10797","2023-03-22 22:30","NF","The Search",48878
"10798","2023-03-22 22:32","NF","Leave Me Alone",79806
"10799","2023-03-22 22:32","Hobo Johnson","Typical Story",5038
"10800","2023-03-22 22:33","Hobo Johnson","Subaru Crosstrek XV",58119
"10801","2023-03-22 22:36","Hobo Johnson","Peach Scone",212799
"10802","2023-03-22 22:37","Hobo Johnson","Typical Story",37800
"10803","2023-03-22 22:41","Lana Del Rey","hope is a dangerous thing for a woman like me to have - but I have it",225233
"10804","2023-03-22 22:43","NF","MOTTO",132237
"10805","2023-03-22 22:48","NF","Leave Me Alone",279591
"10806","2023-03-22 22:49","NF","Lie",111409
"10807","2023-03-22 22:52","NF","Change",164420
"10808","2023-03-22 23:38","NF","Lie",14520
"10809","2023-03-22 23:38","NF","My Stress",2530
"10810","2023-03-22 23:38","NF","MOTTO",63730
"10811","2023-03-22 23:41","NF","Leave Me Alone",24212
"10812","2023-03-22 23:41","NF","The Search",131077
"10813","2023-03-22 23:41","NF","Change",3300
"10814","2023-03-22 23:45","NF","My Stress",252711
"10815","2023-03-22 23:50","NF","Nate",302120
"10816","2023-03-22 23:54","NF","Time",240428
"10817","2023-03-22 23:58","NF","Returns",232053
"10818","2023-03-23 00:01","NF","When I Grow Up",196800
"10819","2023-03-23 00:04","NF","Only",167006
"10820","2023-03-23 13:10","NF","Leave Me Alone",5330
"10821","2023-03-23 13:10","NF","Returns",1060
"10822","2023-03-23 13:13","NF","When I Grow Up",196800
"10823","2023-03-23 13:17","NF","Only",225440
"10824","2023-03-23 13:21","NF","Let Me Go",277777
"10825","2023-03-23 13:22","NF","-Interlude-",49000
"10826","2023-03-23 13:27","NF","Hate Myself",260253
"10827","2023-03-23 13:31","NF","I Miss The Days",269184
"10828","2023-03-23 13:34","NF","No Excuses",201720
"10829","2023-03-23 13:38","NF","Like This",207640
"10830","2023-03-23 13:41","NF","Options",206040
"10831","2023-03-23 13:44","NF","WHY",187933
"10832","2023-03-23 13:48","NF","Thinking",192120
"10833","2023-03-23 13:52","NF","Trauma",247240
"10834","2023-03-23 13:56","NF","Time - Edit",230610
"10835","2023-03-23 15:25","Connor Price","Chatter",58199
"10836","2023-03-23 15:29","NF","Only",225440
"10837","2023-03-23 15:34","NF","Let Me Go",277777
"10838","2023-03-23 15:35","NF","-Interlude-",49000
"10839","2023-03-23 15:39","NF","Hate Myself",260253
"10840","2023-03-23 15:43","NF","I Miss The Days",269184
"10841","2023-03-23 15:47","NF","No Excuses",201720
"10842","2023-03-23 15:50","NF","Like This",207640
"10843","2023-03-23 15:54","NF","Options",206040
"10844","2023-03-23 15:57","NF","WHY",187933
"10845","2023-03-23 16:00","NF","Thinking",192120
"10846","2023-03-23 16:04","NF","Trauma",247240
"10847","2023-03-23 16:08","NF","Time - Edit",230610
"10848","2023-03-23 16:12","NF","HOPE",264473
"10849","2023-03-23 16:14","Logic","Perfect",100291
"10850","2023-03-23 16:16","Connor Price","Straight A's",131000
"10851","2023-03-23 16:19","Lecrae","Deep End",160419
"10852","2023-03-23 16:23","Yelawolf","Opie Taylor",232862
"10853","2023-03-23 16:24","Papithbk","Why Am I Waiting",95680
"10854","2023-03-23 16:28","NF","LAYERS",195226
"10855","2023-03-23 16:31","Logic","Gang Related",167320
"10856","2023-03-23 16:33","Post Malone","I Know",141413
"10857","2023-03-23 16:35","Connor Price","Spinnin",110938
"10858","2023-03-23 16:37","conscience","Hasty",135728
"10859","2023-03-23 16:39","Machine Gun Kelly","el Diablo",146264
"10860","2023-03-23 16:43","NF","Let You Down",212120
"10861","2023-03-23 16:46","Logic","44 More",188600
"10862","2023-03-23 16:49","Yung Gravy","The Boys Are Back In Town",147906
"10863","2023-03-23 16:51","Connor Price","Chatter",140164
"10864","2023-03-23 16:53","Zero 9:36","One By One",109706
"10865","2023-03-23 16:56","Cordae","Have Mercy",202453
"10866","2023-03-23 21:54","NF","Change",247495
"10867","2023-03-23 21:56","NF","Leave Me Alone",6246
"10868","2023-03-23 21:56","NF","My Stress",71407
"10869","2023-03-23 21:56","NF","Change",1462
"10870","2023-03-23 21:58","NF","The Search",85766
"10871","2023-03-23 22:03","NF","Leave Me Alone",308651
"10872","2023-03-23 22:07","NF","Change",234074
"10873","2023-03-23 22:11","NF","My Stress",252711
"10874","2023-03-23 22:16","NF","Nate",302120
"10875","2023-03-23 22:20","NF","Time",240428
"10876","2023-03-23 22:24","NF","Returns",232053
"10877","2023-03-23 22:27","NF","When I Grow Up",196800
"10878","2023-03-23 22:31","NF","Only",225440
"10879","2023-03-23 22:35","NF","Let Me Go",277777
"10880","2023-03-23 22:36","NF","-Interlude-",49000
"10881","2023-03-23 22:40","NF","Hate Myself",260253
"10882","2023-03-23 22:45","NF","I Miss The Days",269184
"10883","2023-03-23 22:48","NF","No Excuses",201720
"10884","2023-03-23 22:52","NF","Like This",207640
"10885","2023-03-23 22:55","NF","Options",206040
"10886","2023-03-23 22:58","NF","WHY",187933
"10887","2023-03-23 23:02","NF","Thinking",192120
"10888","2023-03-23 23:06","NF","Trauma",247240
"10889","2023-03-23 23:10","NF","Time - Edit",230610
"10890","2023-03-23 23:13","NF","MOTTO",217271
"10891","2023-03-23 23:15","Logic","Perfect",100291
"10892","2023-03-23 23:17","Connor Price","Chatter",140164
"10893","2023-03-23 23:21","J. Cole","MIDDLE CHILD",213593
"10894","2023-03-23 23:25","Yelawolf","Opie Taylor",232862
"10895","2023-03-23 23:27","Lecrae","Deep End",160419
"10896","2023-03-23 23:31","NF","LAYERS",195226
"10897","2023-03-23 23:33","Logic","Gang Related",167320
"10898","2023-03-23 23:36","Post Malone","I Know",141413
"10899","2023-03-23 23:38","Connor Price","Straight A's",131000
"10900","2023-03-23 23:40","conscience","Hasty",135728
"10901","2023-03-23 23:44","Cordae","Have Mercy",202453
"10902","2023-03-23 23:48","NF","HOPE",264473
"10903","2023-03-23 23:51","Logic","44 More",188600
"10904","2023-03-23 23:54","Post Malone","Hollywood's Bleeding",156266
"10905","2023-03-23 23:56","Noah Cyrus","July",156106
"10906","2023-03-23 23:58","Papithbk","Why Am I Waiting",95680
"10907","2023-03-24 00:00","Connor Price","Spinnin",110938
"10908","2023-03-24 00:03","NF","DRIFTING",200049
"10909","2023-03-24 00:06","Logic","Dark Place",195322
"10910","2023-03-24 00:09","The Seige","Die in This Town",151500
"10911","2023-03-24 00:10","Anonymuz","The Fall Of Earth",78860
"10912","2023-03-24 13:03","NF","Only",58424
"10913","2023-03-24 13:12","NF","Let Me Go",277777
"10914","2023-03-24 13:13","NF","-Interlude-",49000
"10915","2023-03-24 13:17","NF","Hate Myself",260253
"10916","2023-03-24 13:22","NF","I Miss The Days",269184
"10917","2023-03-24 13:25","NF","No Excuses",201720
"10918","2023-03-24 13:29","NF","Like This",207640
"10919","2023-03-24 13:32","NF","Options",206040
"10920","2023-03-24 13:35","NF","WHY",187933
"10921","2023-03-24 13:38","NF","Thinking",192120
"10922","2023-03-24 13:43","NF","Trauma",247240
"10923","2023-03-24 13:46","NF","Time - Edit",230610
"10924","2023-03-24 13:51","NF","HOPE",264473
"10925","2023-03-24 13:53","Logic","Perfect",100291
"10926","2023-03-24 13:55","Connor Price","Marathon",136062
"10927","2023-03-24 13:57","Yung Gravy","The Boys Are Back In Town",147906
"10928","2023-03-24 14:01","J. Cole","MIDDLE CHILD",213593
"10929","2023-03-24 14:03","Post Malone","Hollywood's Bleeding",156266
"10930","2023-03-24 14:07","NF","LAYERS",195226
"10931","2023-03-24 14:10","Logic","Gang Related",167320
