"track_name","min_played","artist_name","artist_id","album_id","album_type","album_release_date","album_release_year","album_release_date_precision","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","track_id","analysis_url","time_signature","disc_number","duration_ms","explicit","track_href","is_local","track_preview_url","track_number","type","track_uri","external_urls.spotify","album_name","key_name","mode_name","key_mode"
"I Dare You",4.0393,"Bea Miller","1o2NpYGqHiCq7FoiYdyd1x","1ukpF3eKewIjkKGpu70sKm","album","2015-01-01","2015","day","0.616","0.709","10","-6.134","1","0.0312","0.00406","2.56e-06","0.501","0.553","122.984","4ACb2d4YjSYT1x0nHepZeE","https://api.spotify.com/v1/audio-analysis/4ACb2d4YjSYT1x0nHepZeE","4","1","206013","FALSE","https://api.spotify.com/v1/tracks/4ACb2d4YjSYT1x0nHepZeE","FALSE",NA,"3","track","spotify:track:4ACb2d4YjSYT1x0nHepZeE","https://open.spotify.com/track/4ACb2d4YjSYT1x0nHepZeE","Not An Apology","A#","major","A# major"
"God Is Perfect",4.03873333333333,"Freddie Gibbs","0Y4inQK6OespitzD6ijMwb","3znl1qe13kyjQv7KcR685N","album","2020-05-29","2020","day","0.543","0.551","1","-10.38","1","0.437","0.741","5.35e-05","0.583","0.638","75.932","5V9lnDn1hePoudMfKfCTNl","https://api.spotify.com/v1/audio-analysis/5V9lnDn1hePoudMfKfCTNl","4","1","239026","TRUE","https://api.spotify.com/v1/tracks/5V9lnDn1hePoudMfKfCTNl","FALSE","https://p.scdn.co/mp3-preview/b282776db1672fd4b998673d96240d581f740b7c?cid=c754a384dab5409faec10df188bbe142","2","track","spotify:track:5V9lnDn1hePoudMfKfCTNl","https://open.spotify.com/track/5V9lnDn1hePoudMfKfCTNl","Alfredo","C#","major","C# major"
"Cupid (with EARTHGANG & 6LACK feat. Lucky Daye)",4.038,"JID","6U3ybJ9UHNKEdsH7ktGBZ7","2L13Kv0sx6GPAHo7QTZLAy","album","2020-09-25","2020","day","0.506","0.674","4","-5.814","0","0.125","0.265","0","0.118","0.327","85.426","5hQkeQIKo8okY37PsQGuy1","https://api.spotify.com/v1/audio-analysis/5hQkeQIKo8okY37PsQGuy1","4","1","242280","TRUE","https://api.spotify.com/v1/tracks/5hQkeQIKo8okY37PsQGuy1","FALSE",NA,"8","track","spotify:track:5hQkeQIKo8okY37PsQGuy1","https://open.spotify.com/track/5hQkeQIKo8okY37PsQGuy1","Spilligion","E","minor","E minor"
"Cupid (with EARTHGANG & 6LACK feat. Lucky Daye)",4.038,"Spillage Village","7izarc0fRIPbdZ8cVyChRf","2L13Kv0sx6GPAHo7QTZLAy","album","2020-09-25","2020","day","0.506","0.674","4","-5.814","0","0.125","0.265","0","0.118","0.327","85.426","5hQkeQIKo8okY37PsQGuy1","https://api.spotify.com/v1/audio-analysis/5hQkeQIKo8okY37PsQGuy1","4","1","242280","TRUE","https://api.spotify.com/v1/tracks/5hQkeQIKo8okY37PsQGuy1","FALSE",NA,"8","track","spotify:track:5hQkeQIKo8okY37PsQGuy1","https://open.spotify.com/track/5hQkeQIKo8okY37PsQGuy1","Spilligion","E","minor","E minor"
"Should've Said No",4.03666666666667,"Taylor Swift","06HL4z0CvFAxyc27GXpf02","7mzrIsaAjnXihW3InKjlC3","album","2006-10-24","2006","day","0.476","0.777","4","-3.771","0","0.0289","0.0103","0","0.196","0.472","167.964","16MVSD0mGI4RMQT83Qzm69","https://api.spotify.com/v1/audio-analysis/16MVSD0mGI4RMQT83Qzm69","4","1","242200","FALSE","https://api.spotify.com/v1/tracks/16MVSD0mGI4RMQT83Qzm69","FALSE",NA,"9","track","spotify:track:16MVSD0mGI4RMQT83Qzm69","https://open.spotify.com/track/16MVSD0mGI4RMQT83Qzm69","Taylor Swift","E","minor","E minor"
"Mama/Show Love (feat. YBN Cordae)",4.03648333333333,"Logic","4xRYI6VqpkE3UwrDrAZL8L","0XLwImzaZEtqHE4NHAepDz","album","2019-05-10","2019","day","0.574","0.823","0","-4.322","0","0.124","0.116","0","0.0898","0.256","154.053","760VYgBLbNyEJp4jLa0CZ6","https://api.spotify.com/v1/audio-analysis/760VYgBLbNyEJp4jLa0CZ6","4","1","241306","TRUE","https://api.spotify.com/v1/tracks/760VYgBLbNyEJp4jLa0CZ6","FALSE",NA,"5","track","spotify:track:760VYgBLbNyEJp4jLa0CZ6","https://open.spotify.com/track/760VYgBLbNyEJp4jLa0CZ6","Confessions of a Dangerous Mind","C","minor","C minor"
"Peeling Off The Bark - Montclair, NJ",4.03606666666667,"Pinegrove","2gbT6GPXMis0OAkZbEQCYB","5vmuul5vSPAwPnD50b4jPe","album","2023-05-12","2023","day","0.353","0.721","9","-8.177","1","0.0393","0.0503","8.71e-06","0.801","0.216","95.158","75Y1bU1nDRnLbNffhebSch","https://api.spotify.com/v1/audio-analysis/75Y1bU1nDRnLbNffhebSch","4","1","242164","FALSE","https://api.spotify.com/v1/tracks/75Y1bU1nDRnLbNffhebSch","FALSE","https://p.scdn.co/mp3-preview/ad817f6c39ba1a7596df38aab2a18b6273b0c068?cid=c754a384dab5409faec10df188bbe142","14","track","spotify:track:75Y1bU1nDRnLbNffhebSch","https://open.spotify.com/track/75Y1bU1nDRnLbNffhebSch","Montclair (Live at the Wellmont Theater)","A","major","A major"
"Glorietta",4.03021666666667,"Tennis","1ybAN3utgdoUL1MUCtH4QM","4Fk0oNk3vdmFjuTlpmKIQU","album","2023-02-10","2023","day","0.376","0.839","0","-6.255","1","0.0412","0.0183","0.000393","0.134","0.799","169.034","0zlZYbwzkot31xqXHnv6Hv","https://api.spotify.com/v1/audio-analysis/0zlZYbwzkot31xqXHnv6Hv","4","1","241813","FALSE","https://api.spotify.com/v1/tracks/0zlZYbwzkot31xqXHnv6Hv","FALSE","https://p.scdn.co/mp3-preview/b90384cf6257e2455b6a17a7b7a09b7c6a07a9cd?cid=c754a384dab5409faec10df188bbe142","2","track","spotify:track:0zlZYbwzkot31xqXHnv6Hv","https://open.spotify.com/track/0zlZYbwzkot31xqXHnv6Hv","Pollen","C","major","C major"
"Gloom",4.02693333333333,"Djo","5p9HO3XC5P3BLxJs5Mtrhm","4JDXBZdRPId4devseaAOKH","album","2022-09-16","2022","day","0.827","0.69","9","-6.998","0","0.0347","0.0679","0.573","0.101","0.617","140.972","6L8JVXMBLDZeyhBKr0lrj8","https://api.spotify.com/v1/audio-analysis/6L8JVXMBLDZeyhBKr0lrj8","4","1","120808","TRUE","https://api.spotify.com/v1/tracks/6L8JVXMBLDZeyhBKr0lrj8","FALSE","https://p.scdn.co/mp3-preview/a93efc5a75473f92d51a4dc77fe90d55bd616879?cid=c754a384dab5409faec10df188bbe142","2","track","spotify:track:6L8JVXMBLDZeyhBKr0lrj8","https://open.spotify.com/track/6L8JVXMBLDZeyhBKr0lrj8","DECIDE","A","minor","A minor"
"Wordsmith",4.02323333333333,"Julian Lage","2TSuAchdgVzsAa9wDK1IeT","71oReKMUzF4u45boFuSVGN","album","2018-02-02","2018","day","0.502","0.345","10","-11.832","1","0.0266","0.873","0.9","0.11","0.314","72.475","7uY4bB5WQB5a5BdDK2VOxJ","https://api.spotify.com/v1/audio-analysis/7uY4bB5WQB5a5BdDK2VOxJ","4","1","241394","FALSE","https://api.spotify.com/v1/tracks/7uY4bB5WQB5a5BdDK2VOxJ","FALSE","https://p.scdn.co/mp3-preview/e1f9edfae71f68f113496b1a1470617daa5830a2?cid=c754a384dab5409faec10df188bbe142","5","track","spotify:track:7uY4bB5WQB5a5BdDK2VOxJ","https://open.spotify.com/track/7uY4bB5WQB5a5BdDK2VOxJ","Modern Lore","A#","major","A# major"
"Love / Lover / Friend",4.02146666666667,"Caroline Rose","06W84OT2eFUNVwG85UsxJw","0OrRGd0zYRxBcIntqXqw3N","album","2023-03-24","2023","day","0.543","0.24","9","-13.81","1","0.0339","0.692","0.81","0.0775","0.0865","100.031","6uQ5QMwMKmakv0PH5blCHi","https://api.spotify.com/v1/audio-analysis/6uQ5QMwMKmakv0PH5blCHi","4","1","241288","FALSE","https://api.spotify.com/v1/tracks/6uQ5QMwMKmakv0PH5blCHi","FALSE","https://p.scdn.co/mp3-preview/317ac6442e96edd9b8a93feaa8aba3d96cc876ae?cid=c754a384dab5409faec10df188bbe142","1","track","spotify:track:6uQ5QMwMKmakv0PH5blCHi","https://open.spotify.com/track/6uQ5QMwMKmakv0PH5blCHi","The Art of Forgetting","A","major","A major"
"Ea'alah (Family) (with JID & EARTHGANG feat. Hollywood JB)",4.01571666666667,"JID","6U3ybJ9UHNKEdsH7ktGBZ7","2L13Kv0sx6GPAHo7QTZLAy","album","2020-09-25","2020","day","0.516","0.723","0","-6.826","1","0.33","0.536","0","0.264","0.708","167.35","4gPsuFrcrFK0swnomEWymG","https://api.spotify.com/v1/audio-analysis/4gPsuFrcrFK0swnomEWymG","4","1","240943","TRUE","https://api.spotify.com/v1/tracks/4gPsuFrcrFK0swnomEWymG","FALSE",NA,"4","track","spotify:track:4gPsuFrcrFK0swnomEWymG","https://open.spotify.com/track/4gPsuFrcrFK0swnomEWymG","Spilligion","C","major","C major"
"Ea'alah (Family) (with JID & EARTHGANG feat. Hollywood JB)",4.01571666666667,"Spillage Village","7izarc0fRIPbdZ8cVyChRf","2L13Kv0sx6GPAHo7QTZLAy","album","2020-09-25","2020","day","0.516","0.723","0","-6.826","1","0.33","0.536","0","0.264","0.708","167.35","4gPsuFrcrFK0swnomEWymG","https://api.spotify.com/v1/audio-analysis/4gPsuFrcrFK0swnomEWymG","4","1","240943","TRUE","https://api.spotify.com/v1/tracks/4gPsuFrcrFK0swnomEWymG","FALSE",NA,"4","track","spotify:track:4gPsuFrcrFK0swnomEWymG","https://open.spotify.com/track/4gPsuFrcrFK0swnomEWymG","Spilligion","C","major","C major"
"So It Goes",4.01525,"Mac Miller","4LLpKhyESsyAXpc4laK94U","5wtE5aLX5r7jOosmPhJhhk","album","2018-08-03","2018","day","0.576","0.556","0","-6.474","1","0.231","0.812","0.125","0.0943","0.294","148.173","0EA2RhRHL4KWeNa7JfD1Yw","https://api.spotify.com/v1/audio-analysis/0EA2RhRHL4KWeNa7JfD1Yw","4","1","312960","TRUE","https://api.spotify.com/v1/tracks/0EA2RhRHL4KWeNa7JfD1Yw","FALSE","https://p.scdn.co/mp3-preview/e52d07fd81589eb79b5239d70f3529a23a8cef72?cid=c754a384dab5409faec10df188bbe142","13","track","spotify:track:0EA2RhRHL4KWeNa7JfD1Yw","https://open.spotify.com/track/0EA2RhRHL4KWeNa7JfD1Yw","Swimming","C","major","C major"
"Still Ballin (feat. Wiz Khalifa)",4.00378333333333,"Logic","4xRYI6VqpkE3UwrDrAZL8L","0XLwImzaZEtqHE4NHAepDz","album","2019-05-10","2019","day","0.79","0.677","7","-5.27","1","0.104","0.0151","1.06e-05","0.169","0.75","160.001","199Dz9IgqKekyiRy3LBnHn","https://api.spotify.com/v1/audio-analysis/199Dz9IgqKekyiRy3LBnHn","4","1","239986","TRUE","https://api.spotify.com/v1/tracks/199Dz9IgqKekyiRy3LBnHn","FALSE",NA,"10","track","spotify:track:199Dz9IgqKekyiRy3LBnHn","https://open.spotify.com/track/199Dz9IgqKekyiRy3LBnHn","Confessions of a Dangerous Mind","G","major","G major"
"Necessary Evil",3.99666666666667,"Unknown Mortal Orchestra","1LeVJ5GPeYDOVUjxx1y7Rp","2aoI8tkPq9NBvGiARD0KoR","album","2015-05-26","2015","day","0.828","0.724","9","-7.217","1","0.113","0.045","0.0606","0.132","0.695","96.2","4EZ2C0321dYtzKD0zEfsUy","https://api.spotify.com/v1/audio-analysis/4EZ2C0321dYtzKD0zEfsUy","4","1","317800","FALSE","https://api.spotify.com/v1/tracks/4EZ2C0321dYtzKD0zEfsUy","FALSE","https://p.scdn.co/mp3-preview/b6e810e4565e4ea4bcb037ef02a33d0e69de104f?cid=c754a384dab5409faec10df188bbe142","8","track","spotify:track:4EZ2C0321dYtzKD0zEfsUy","https://open.spotify.com/track/4EZ2C0321dYtzKD0zEfsUy","Multi-Love","A","major","A major"
"Familiar Flower",3.98845,"Julian Lage","2TSuAchdgVzsAa9wDK1IeT","4eomOt6YKFtZhFPyoSwrSC","album","2021-06-11","2021","day","0.351","0.743","9","-8.014","0","0.0315","0.896","0.886","0.111","0.659","128.462","3ViPEk0zi5jxBn7h8ru1Sm","https://api.spotify.com/v1/audio-analysis/3ViPEk0zi5jxBn7h8ru1Sm","4","1","239306","FALSE","https://api.spotify.com/v1/tracks/3ViPEk0zi5jxBn7h8ru1Sm","FALSE",NA,"6","track","spotify:track:3ViPEk0zi5jxBn7h8ru1Sm","https://open.spotify.com/track/3ViPEk0zi5jxBn7h8ru1Sm","Squint","A","minor","A minor"
"Blinding Lights",3.98816666666667,"The Weeknd","1Xyo4u8uXC1ZmMpatF05PJ","742eAldb4AJKLoPgJhGRE7","album","2020-03-20","2020","day","0.518","0.727","1","-5.947","1","0.0557","0.00153","0.000152","0.0882","0.342","170.962","4eQO9RHTjYT1O9DTuZLj9v","https://api.spotify.com/v1/audio-analysis/4eQO9RHTjYT1O9DTuZLj9v","4","1","200045","FALSE","https://api.spotify.com/v1/tracks/4eQO9RHTjYT1O9DTuZLj9v","FALSE",NA,"9","track","spotify:track:4eQO9RHTjYT1O9DTuZLj9v","https://open.spotify.com/track/4eQO9RHTjYT1O9DTuZLj9v","After Hours (Deluxe)","C#","major","C# major"
"Blinding Lights",3.98816666666667,"The Weeknd","1Xyo4u8uXC1ZmMpatF05PJ","4yP0hdKOZPNshxUOjY0cZj","album","2020-03-20","2020","day","0.514","0.73","1","-5.934","1","0.0598","0.00146","9.54e-05","0.0897","0.334","171.005","0VjIjW4GlUZAMYd2vXMi3b","https://api.spotify.com/v1/audio-analysis/0VjIjW4GlUZAMYd2vXMi3b","4","1","200040","FALSE","https://api.spotify.com/v1/tracks/0VjIjW4GlUZAMYd2vXMi3b","FALSE",NA,"9","track","spotify:track:0VjIjW4GlUZAMYd2vXMi3b","https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b","After Hours","C#","major","C# major"
"Analie",3.98796666666667,"Stolen Gin","6sItBAb1Jl3KiNo6o3G0mG","7EhtyQPdMjDVTuyrFn6WD2","album","2019-10-31","2019","day","0.767","0.572","8","-10.355","0","0.0365","0.0122","1.49e-06","0.0378","0.704","117.079","6xlQ5j4YZ1VRFjQkzNd7zP","https://api.spotify.com/v1/audio-analysis/6xlQ5j4YZ1VRFjQkzNd7zP","4","1","239278","FALSE","https://api.spotify.com/v1/tracks/6xlQ5j4YZ1VRFjQkzNd7zP","FALSE","https://p.scdn.co/mp3-preview/45007daf695b6d1c6d21857f4283ebb170455105?cid=c754a384dab5409faec10df188bbe142","1","track","spotify:track:6xlQ5j4YZ1VRFjQkzNd7zP","https://open.spotify.com/track/6xlQ5j4YZ1VRFjQkzNd7zP","Something Sweet","G#","minor","G# minor"
"Six Feet Under",3.95955,"The Weeknd","1Xyo4u8uXC1ZmMpatF05PJ","35dut3ICqF3NEDkjxfzJJ1","album","2023-03-14","2023","day","0.773","0.464","6","-9.355","0","0.0984","0.117","0","0.119","0.268","140.004","4QYEtbfsqusrXN5A49LG53","https://api.spotify.com/v1/audio-analysis/4QYEtbfsqusrXN5A49LG53","4","1","237576","TRUE","https://api.spotify.com/v1/tracks/4QYEtbfsqusrXN5A49LG53","FALSE",NA,"10","track","spotify:track:4QYEtbfsqusrXN5A49LG53","https://open.spotify.com/track/4QYEtbfsqusrXN5A49LG53","Starboy (Deluxe)","F#","minor","F# minor"
"Six Feet Under",3.95955,"The Weeknd","1Xyo4u8uXC1ZmMpatF05PJ","2ODvWsOgouMbaA5xf0RkJe","album","2016-11-25","2016","day","0.772","0.504","6","-8.219","0","0.0761","0.129","0","0.125","0.244","140.035","4mU5iXHeLgbR94siF7p1sY","https://api.spotify.com/v1/audio-analysis/4mU5iXHeLgbR94siF7p1sY","4","1","237573","TRUE","https://api.spotify.com/v1/tracks/4mU5iXHeLgbR94siF7p1sY","FALSE",NA,"10","track","spotify:track:4mU5iXHeLgbR94siF7p1sY","https://open.spotify.com/track/4mU5iXHeLgbR94siF7p1sY","Starboy","F#","minor","F# minor"
"Gibraltar",3.95888333333333,"Tennis","1ybAN3utgdoUL1MUCtH4QM","4Fk0oNk3vdmFjuTlpmKIQU","album","2023-02-10","2023","day","0.568","0.856","2","-6.462","0","0.0495","0.0235","0.133","0.0891","0.777","155.049","0VHckty1kuhEgCKDdaJA7x","https://api.spotify.com/v1/audio-analysis/0VHckty1kuhEgCKDdaJA7x","4","1","237533","FALSE","https://api.spotify.com/v1/tracks/0VHckty1kuhEgCKDdaJA7x","FALSE","https://p.scdn.co/mp3-preview/1b27de2c5311432888442301a42a04a811aec5ea?cid=c754a384dab5409faec10df188bbe142","8","track","spotify:track:0VHckty1kuhEgCKDdaJA7x","https://open.spotify.com/track/0VHckty1kuhEgCKDdaJA7x","Pollen","D","minor","D minor"
"A.M. RADIO",3.95533333333333,"The Lumineers","16oZKvXb6WkQlVAjwo2Wbg","3K8XmeN3jQvl6reRJcfakL","album","2022-01-14","2022","day","0.469","0.562","1","-6.402","1","0.0343","0.568","0.000135","0.123","0.483","138.197","0Hu1ylV8WuaLcLclixNgTV","https://api.spotify.com/v1/audio-analysis/0Hu1ylV8WuaLcLclixNgTV","4","1","237320","FALSE","https://api.spotify.com/v1/tracks/0Hu1ylV8WuaLcLclixNgTV","FALSE","https://p.scdn.co/mp3-preview/45c66a187eecd6dddab8dc7a67fd8e40c11f777d?cid=c754a384dab5409faec10df188bbe142","2","track","spotify:track:0Hu1ylV8WuaLcLclixNgTV","https://open.spotify.com/track/0Hu1ylV8WuaLcLclixNgTV","BRIGHTSIDE","C#","major","C# major"
"Victorious",3.9546,"Panic! At The Disco","20JZFwl6HVl6yg8a4H3ZqK","6twKQ0EsUJHVlAr6XBylrj","album","2016-01-15","2016","day","0.57","0.865","8","-4.518","1","0.0472","0.00205","0","0.404","0.691","110.01","6od5hFv9IT5JHc7NEF9HRv","https://api.spotify.com/v1/audio-analysis/6od5hFv9IT5JHc7NEF9HRv","4","1","178600","FALSE","https://api.spotify.com/v1/tracks/6od5hFv9IT5JHc7NEF9HRv","FALSE","https://p.scdn.co/mp3-preview/1ba0ba4cbe9d2abd93c9fbc5381e9e6e4071ff08?cid=c754a384dab5409faec10df188bbe142","1","track","spotify:track:6od5hFv9IT5JHc7NEF9HRv","https://open.spotify.com/track/6od5hFv9IT5JHc7NEF9HRv","Death of a Bachelor","G#","major","G# major"
"Dunno",3.95155,"Mac Miller","4LLpKhyESsyAXpc4laK94U","5wtE5aLX5r7jOosmPhJhhk","album","2018-08-03","2018","day","0.622","0.229","1","-11.322","1","0.0445","0.768","0.00906","0.134","0.0998","81.87","3YnwIp2b99p3e5dsFTXIIx","https://api.spotify.com/v1/audio-analysis/3YnwIp2b99p3e5dsFTXIIx","4","1","237093","TRUE","https://api.spotify.com/v1/tracks/3YnwIp2b99p3e5dsFTXIIx","FALSE","https://p.scdn.co/mp3-preview/f744b18a1f02afb996bdb2dede33dade36b1bea0?cid=c754a384dab5409faec10df188bbe142","10","track","spotify:track:3YnwIp2b99p3e5dsFTXIIx","https://open.spotify.com/track/3YnwIp2b99p3e5dsFTXIIx","Swimming","C#","major","C# major"
"Splendor Riot",3.94465,"Julian Lage","2TSuAchdgVzsAa9wDK1IeT","71oReKMUzF4u45boFuSVGN","album","2018-02-02","2018","day","0.65","0.319","5","-10.907","1","0.0341","0.857","0.876","0.115","0.229","81.983","5Xuu9kwHAGotrxCQmfrmwX","https://api.spotify.com/v1/audio-analysis/5Xuu9kwHAGotrxCQmfrmwX","4","1","236679","FALSE","https://api.spotify.com/v1/tracks/5Xuu9kwHAGotrxCQmfrmwX","FALSE","https://p.scdn.co/mp3-preview/42ff74e71c8c0f552655659e9659f6ae00006765?cid=c754a384dab5409faec10df188bbe142","6","track","spotify:track:5Xuu9kwHAGotrxCQmfrmwX","https://open.spotify.com/track/5Xuu9kwHAGotrxCQmfrmwX","Modern Lore","F","major","F major"
"The Ramble",3.93421666666667,"Julian Lage","2TSuAchdgVzsAa9wDK1IeT","71oReKMUzF4u45boFuSVGN","album","2018-02-02","2018","day","0.358","0.595","11","-8.421","0","0.0357","0.644","0.928","0.187","0.559","90.602","5cenvmo6pnbLY2BSGgAubL","https://api.spotify.com/v1/audio-analysis/5cenvmo6pnbLY2BSGgAubL","4","1","236053","FALSE","https://api.spotify.com/v1/tracks/5cenvmo6pnbLY2BSGgAubL","FALSE","https://p.scdn.co/mp3-preview/2ffa3bb1fdce7979c64912055cd1e47369509712?cid=c754a384dab5409faec10df188bbe142","1","track","spotify:track:5cenvmo6pnbLY2BSGgAubL","https://open.spotify.com/track/5cenvmo6pnbLY2BSGgAubL","Modern Lore","B","minor","B minor"
"Where You Are",3.93333333333333,"Whitney Houston","6XpaIBNiVzIetEPCWDvAFP","5Vdzprr5cOqXQo44eHeV7t","album","1987-06-02","1987","day","0.362","0.416","3","-10.797","1","0.0375","0.787","0","0.0713","0.373","68.328","4vcCPWXgVk8B4xdgshk6cI","https://api.spotify.com/v1/audio-analysis/4vcCPWXgVk8B4xdgshk6cI","4","1","250266","FALSE","https://api.spotify.com/v1/tracks/4vcCPWXgVk8B4xdgshk6cI","FALSE","https://p.scdn.co/mp3-preview/d55d8044ccf91d8a05fcb7afc2d0f4d4db4708fa?cid=c754a384dab5409faec10df188bbe142","6","track","spotify:track:4vcCPWXgVk8B4xdgshk6cI","https://open.spotify.com/track/4vcCPWXgVk8B4xdgshk6cI","Whitney","D#","major","D# major"
"Ballin",3.93208333333333,"Logic","4xRYI6VqpkE3UwrDrAZL8L","3UTazkAlLS4ZmVbIgJentC","album","2021-06-25","2021","day","0.747","0.865","10","-5.957","0","0.215","0.0541","0","0.0979","0.693","150.609","1qblTZmnYTluKZoNha5HXk","https://api.spotify.com/v1/audio-analysis/1qblTZmnYTluKZoNha5HXk","4","1","229458","TRUE","https://api.spotify.com/v1/tracks/1qblTZmnYTluKZoNha5HXk","FALSE",NA,"8","track","spotify:track:1qblTZmnYTluKZoNha5HXk","https://open.spotify.com/track/1qblTZmnYTluKZoNha5HXk","YS Collection Vol. 1","A#","minor","A# minor"
"Night Vision",3.92443333333333,"Tennis","1ybAN3utgdoUL1MUCtH4QM","2qpspWmRrEI8EEEXqL1O5e","album","2014-09-09","2014","day","0.524","0.603","6","-5.565","0","0.0256","0.0182","1.96e-06","0.1","0.373","81.015","6kgdqS2d9vnpieaqAW2ZWt","https://api.spotify.com/v1/audio-analysis/6kgdqS2d9vnpieaqAW2ZWt","4","1","256386","FALSE","https://api.spotify.com/v1/tracks/6kgdqS2d9vnpieaqAW2ZWt","FALSE",NA,"1","track","spotify:track:6kgdqS2d9vnpieaqAW2ZWt","https://open.spotify.com/track/6kgdqS2d9vnpieaqAW2ZWt","Ritual In Repeat (Deluxe)","F#","minor","F# minor"
"Night Vision",3.92443333333333,"Tennis","1ybAN3utgdoUL1MUCtH4QM","713bra8VewzJiffy8GOjiO","album","2014-09-09","2014","day","0.524","0.603","6","-5.565","0","0.0256","0.0182","1.96e-06","0.1","0.373","81.015","2OXhJuly0KYHr4geOckoP7","https://api.spotify.com/v1/audio-analysis/2OXhJuly0KYHr4geOckoP7","4","1","256386","FALSE","https://api.spotify.com/v1/tracks/2OXhJuly0KYHr4geOckoP7","FALSE",NA,"1","track","spotify:track:2OXhJuly0KYHr4geOckoP7","https://open.spotify.com/track/2OXhJuly0KYHr4geOckoP7","Ritual In Repeat","F#","minor","F# minor"
"26",3.92358333333333,"Paramore","74XFHRwlV6OrjEM0A2NCMF","1c9Sx7XdXuMptGyfCB6hHs","album","2017-05-12","2017","day","0.561","0.286","2","-10.917","1","0.0266","0.852","3.56e-05","0.116","0.409","90.004","2EcQY09CYgJ1qk6H1qZf8h","https://api.spotify.com/v1/audio-analysis/2EcQY09CYgJ1qk6H1qZf8h","4","1","221720","FALSE","https://api.spotify.com/v1/tracks/2EcQY09CYgJ1qk6H1qZf8h","FALSE","https://p.scdn.co/mp3-preview/7c57fa4968202a0792af38788c97659bbb81bb57?cid=c754a384dab5409faec10df188bbe142","6","track","spotify:track:2EcQY09CYgJ1qk6H1qZf8h","https://open.spotify.com/track/2EcQY09CYgJ1qk6H1qZf8h","After Laughter","D","major","D major"
"Love Story",3.92133333333333,"Taylor Swift","06HL4z0CvFAxyc27GXpf02","43OpbkiiIxJO8ktIB777Nn","album","2008-11-11","2008","day","0.618","0.736","2","-3.937","1","0.0308","0.157","0","0.073","0.307","118.982","0kN3oXYWWAk1uC0y2WoyOE","https://api.spotify.com/v1/audio-analysis/0kN3oXYWWAk1uC0y2WoyOE","4","1","235280","FALSE","https://api.spotify.com/v1/tracks/0kN3oXYWWAk1uC0y2WoyOE","FALSE",NA,"9","track","spotify:track:0kN3oXYWWAk1uC0y2WoyOE","https://open.spotify.com/track/0kN3oXYWWAk1uC0y2WoyOE","Fearless Platinum Edition","D","major","D major"
"Love Story",3.92133333333333,"Taylor Swift","06HL4z0CvFAxyc27GXpf02","2dqn5yOQWdyGwOpOIi9O4x","album","2008-11-11","2008","day","0.618","0.741","2","-3.95","1","0.031","0.17","0","0.0822","0.296","118.984","1vrd6UOGamcKNGnSHJQlSt","https://api.spotify.com/v1/audio-analysis/1vrd6UOGamcKNGnSHJQlSt","4","1","235266","FALSE","https://api.spotify.com/v1/tracks/1vrd6UOGamcKNGnSHJQlSt","FALSE",NA,"3","track","spotify:track:1vrd6UOGamcKNGnSHJQlSt","https://open.spotify.com/track/1vrd6UOGamcKNGnSHJQlSt","Fearless","D","major","D major"
"Hot Sugar",3.91441666666667,"Glass Animals","4yvcSjfu4PC0CYQyLy4wSq","2YA8gtgzLZaum0wOaHZq8T","album","2022-08-05","2022","day","0.705","0.487","0","-9.456","0","0.0587","0.0837","0.028","0.303","0.34","88.616","02b5ExGUvfFFQckqclCR7U","https://api.spotify.com/v1/audio-analysis/02b5ExGUvfFFQckqclCR7U","4","1","234865","FALSE","https://api.spotify.com/v1/tracks/02b5ExGUvfFFQckqclCR7U","FALSE",NA,"4","track","spotify:track:02b5ExGUvfFFQckqclCR7U","https://open.spotify.com/track/02b5ExGUvfFFQckqclCR7U","Dreamland (Real Life Edition)","C","minor","C minor"
"Hot Sugar",3.91441666666667,"Glass Animals","4yvcSjfu4PC0CYQyLy4wSq","7cVH2UZweQe9dQ2DAt4GyZ","album","2021-09-10","2021","day","0.705","0.487","0","-9.456","0","0.0587","0.0837","0.028","0.303","0.34","88.616","6m7sZtJi0ewaHnsJXhG2nc","https://api.spotify.com/v1/audio-analysis/6m7sZtJi0ewaHnsJXhG2nc","4","1","234865","FALSE","https://api.spotify.com/v1/tracks/6m7sZtJi0ewaHnsJXhG2nc","FALSE",NA,"4","track","spotify:track:6m7sZtJi0ewaHnsJXhG2nc","https://open.spotify.com/track/6m7sZtJi0ewaHnsJXhG2nc","Dreamland (+ Bonus Levels 2.0)","C","minor","C minor"
